order,new_number,old_number,plot_type,treatment,species,count,seeds per head,seeds
2032,58,58,8 species,no LA,FE,2,41.8,83.6
2033,58,58,8 species,no LA,FE,1,41.8,41.8
2034,58,58,8 species,no LA,FE,5,41.8,209
2035,58,58,8 species,no LA,LA,NA,59.1,NA
2036,58,58,8 species,no LA,"NAAT",NA,42.6,NA
2037,58,58,8 species,no LA,PL,4,28.4,113.6
2038,58,58,8 species,no LA,SA,14,180.65,2529.1
2039,58,58,8 species,no LA,SA,22,180.65,3974.3
2040,58,58,8 species,no LA,SA,37,180.65,6684.05
2041,58,58,8 species,no LA,SA,4,180.65,722.6
2042,58,58,8 species,no LA,SA,5,180.65,903.25
2043,58,58,8 species,no LA,SA,4,180.65,722.6
2044,58,58,8 species,no LA,UR,16,94.55,1512.8
2045,58,58,8 species,no LA,UR,1,94.55,94.55
2046,58,58,8 species,no LA,UR,3,94.55,283.65
2047,58,58,8 species,no LA,UR,24,94.55,2269.2
2048,58,58,8 species,no LA,UR,31,94.55,2931.05
2049,58,58,8 species,no LA,UR,6,94.55,567.3
2050,58,58,8 species,no LA,UR,17,94.55,1607.35
2051,58,58,8 species,no LA,UR,20,94.55,1891
2052,59,59,bare,bare,AC,49,5.2,254.8
2053,59,59,bare,bare,AC,258,5.2,1341.6
2054,59,59,bare,bare,AC,23,5.2,119.6
2055,59,59,bare,bare,AC,77,5.2,400.4
2056,59,59,bare,bare,AC,204,5.2,1060.8
2057,59,59,bare,bare,AC,28,5.2,145.6
2058,59,59,bare,bare,AC,21,5.2,109.2
2059,59,59,bare,bare,AC,41,5.2,213.2
2060,59,59,bare,bare,BR,1,64.95,64.95
2061,59,59,bare,bare,HO,NA,12.85,NA
2062,59,59,bare,bare,FE,4,41.8,167.2
2063,59,59,bare,bare,FE,4,41.8,167.2
2064,59,59,bare,bare,FE,2,41.8,83.6
2065,59,59,bare,bare,LA,NA,59.1,NA
2066,59,59,bare,bare,"NAAT",NA,42.6,NA
2067,59,59,bare,bare,PL,14,28.4,397.6
2068,59,59,bare,bare,SA,32,180.65,5780.8
2069,59,59,bare,bare,SA,22,180.65,3974.3
2070,59,59,bare,bare,SA,2,180.65,361.3
2071,59,59,bare,bare,SA,4,180.65,722.6
2072,59,59,bare,bare,SA,14,180.65,2529.1
2073,59,59,bare,bare,UR,NA,94.55,NA
2074,60,60,all,all 9,AC,66,5.2,343.2
2075,60,60,all,all 9,AC,184,5.2,956.8
2076,60,60,all,all 9,AC,236,5.2,1227.2
2077,60,60,all,all 9,BR,2,64.95,129.9
2078,60,60,all,all 9,BR,2,64.95,129.9
2079,60,60,all,all 9,BR,1,64.95,64.95
2080,60,60,all,all 9,HO,NA,12.85,NA
2081,60,60,all,all 9,FE,4,41.8,167.2
2082,60,60,all,all 9,FE,5,41.8,209
2083,60,60,all,all 9,FE,3,41.8,125.4
2084,60,60,all,all 9,FE,7,41.8,292.6
2085,60,60,all,all 9,FE,3,41.8,125.4
2086,60,60,all,all 9,FE,3,41.8,125.4
2087,60,60,all,all 9,FE,3,41.8,125.4
2088,60,60,all,all 9,FE,2,41.8,83.6
2089,60,60,all,all 9,FE,1,41.8,41.8
2090,60,60,all,all 9,FE,2,41.8,83.6
2091,60,60,all,all 9,LA,NA,59.1,NA
2092,60,60,all,all 9,"NAAT",NA,42.6,NA
2093,60,60,all,all 9,PL,7,28.4,198.8
2094,60,60,all,all 9,PL,14,28.4,397.6
2095,60,60,all,all 9,PL,10,28.4,284
2096,60,60,all,all 9,PL,21,28.4,596.4
2097,60,60,all,all 9,PL,19,28.4,539.6
2098,60,60,all,all 9,SA,1,180.65,180.65
2099,60,60,all,all 9,SA,1,180.65,180.65
2100,60,60,all,all 9,SA,1,180.65,180.65
2101,60,60,all,all 9,SA,6,180.65,1083.9
2102,60,60,all,all 9,SA,8,180.65,1445.2
2103,60,60,all,all 9,SA,19,180.65,3432.35
2104,60,60,all,all 9,SA,3,180.65,541.95
2105,60,60,all,all 9,SA,3,180.65,541.95
2106,60,60,all,all 9,SA,2,180.65,361.3
2107,60,60,all,all 9,SA,8,180.65,1445.2
2108,60,60,all,all 9,SA,3,180.65,541.95
2109,60,60,all,all 9,UR,5,94.55,472.75
2110,61,61,8 species,no SA,AC,246,5.2,1279.2
2111,61,61,8 species,no SA,BR,4,64.95,259.8
2112,61,61,8 species,no SA,BR,3,64.95,194.85
2113,61,61,8 species,no SA,BR,2,64.95,129.9
2114,61,61,8 species,no SA,BR,3,64.95,194.85
2115,61,61,8 species,no SA,BR,1,64.95,64.95
2116,61,61,8 species,no SA,BR,6,64.95,389.7
2117,61,61,8 species,no SA,BR,4,64.95,259.8
2118,61,61,8 species,no SA,BR,2,64.95,129.9
2119,61,61,8 species,no SA,BR,2,64.95,129.9
2120,61,61,8 species,no SA,BR,2,64.95,129.9
2121,61,61,8 species,no SA,HO,18,12.85,231.3
2122,61,61,8 species,no SA,HO,14,12.85,179.9
2123,61,61,8 species,no SA,FE,2,41.8,83.6
2124,61,61,8 species,no SA,FE,6,41.8,250.8
2125,61,61,8 species,no SA,FE,4,41.8,167.2
2126,61,61,8 species,no SA,FE,3,41.8,125.4
2127,61,61,8 species,no SA,FE,4,41.8,167.2
2128,61,61,8 species,no SA,FE,7,41.8,292.6
2129,61,61,8 species,no SA,FE,7,41.8,292.6
2130,61,61,8 species,no SA,FE,1,41.8,41.8
2131,61,61,8 species,no SA,FE,3,41.8,125.4
2132,61,61,8 species,no SA,FE,5,41.8,209
2133,61,61,8 species,no SA,LA,5,59.1,295.5
2134,61,61,8 species,no SA,LA,2,59.1,118.2
2135,61,61,8 species,no SA,"NAAT",NA,42.6,NA
2136,61,61,8 species,no SA,PL,4,28.4,113.6
2137,61,61,8 species,no SA,PL,15,28.4,426
2138,61,61,8 species,no SA,PL,11,28.4,312.4
2139,61,61,8 species,no SA,PL,8,28.4,227.2
2140,61,61,8 species,no SA,PL,10,28.4,284
2141,61,61,8 species,no SA,PL,18,28.4,511.2
2142,61,61,8 species,no SA,SA,NA,180.65,NA
2143,61,61,8 species,no SA,UR,24,94.55,2269.2
2144,61,61,8 species,no SA,UR,12,94.55,1134.6
2145,61,61,8 species,no SA,UR,77,94.55,7280.35
2146,61,61,8 species,no SA,UR,55,94.55,5200.25
2147,61,61,8 species,no SA,UR,25,94.55,2363.75
2148,61,61,8 species,no SA,UR,16,94.55,1512.8
2149,62,62,mono,HO,AC,120,5.2,624
2150,62,62,mono,HO,AC,52,5.2,270.4
2151,62,62,mono,HO,AC,46,5.2,239.2
2152,62,62,mono,HO,AC,56,5.2,291.2
2153,62,62,mono,HO,AC,58,5.2,301.6
2154,62,62,mono,HO,AC,62,5.2,322.4
2155,62,62,mono,HO,AC,92,5.2,478.4
2156,62,62,mono,HO,AC,50,5.2,260
2157,62,62,mono,HO,AC,68,5.2,353.6
2158,62,62,mono,HO,AC,34,5.2,176.8
2159,62,62,mono,HO,BR,6,64.95,389.7
2160,62,62,mono,HO,BR,3,64.95,194.85
2161,62,62,mono,HO,HO,9,12.85,115.65
2162,62,62,mono,HO,HO,14,12.85,179.9
2163,62,62,mono,HO,HO,15,12.85,192.75
2164,62,62,mono,HO,HO,9,12.85,115.65
2165,62,62,mono,HO,HO,18,12.85,231.3
2166,62,62,mono,HO,HO,17,12.85,218.45
2167,62,62,mono,HO,HO,12,12.85,154.2
2168,62,62,mono,HO,HO,7,12.85,89.95
2169,62,62,mono,HO,HO,19,12.85,244.15
2170,62,62,mono,HO,HO,16,12.85,205.6
2171,62,62,mono,HO,FE,1,41.8,41.8
2172,62,62,mono,HO,FE,3,41.8,125.4
2173,62,62,mono,HO,FE,3,41.8,125.4
2174,62,62,mono,HO,FE,3,41.8,125.4
2175,62,62,mono,HO,FE,3,41.8,125.4
2176,62,62,mono,HO,FE,2,41.8,83.6
2177,62,62,mono,HO,FE,3,41.8,125.4
2178,62,62,mono,HO,FE,3,41.8,125.4
2179,62,62,mono,HO,FE,3,41.8,125.4
2180,62,62,mono,HO,FE,3,41.8,125.4
2181,62,62,mono,HO,FE,5,41.8,209
2182,62,62,mono,HO,LA,NA,59.1,NA
2183,62,62,mono,HO,"NAAT",NA,42.6,NA
2184,62,62,mono,HO,PL,4,28.4,113.6
2185,62,62,mono,HO,PL,6,28.4,170.4
2186,62,62,mono,HO,PL,8,28.4,227.2
2187,62,62,mono,HO,PL,5,28.4,142
2188,62,62,mono,HO,PL,4,28.4,113.6
2189,62,62,mono,HO,PL,8,28.4,227.2
2190,62,62,mono,HO,PL,15,28.4,426
2191,62,62,mono,HO,PL,9,28.4,255.6
2192,62,62,mono,HO,PL,13,28.4,369.2
2193,62,62,mono,HO,PL,10,28.4,284
2194,62,62,mono,HO,SA,4,180.65,722.6
2195,62,62,mono,HO,SA,2,180.65,361.3
2196,62,62,mono,HO,UR,6,94.55,567.3
2197,62,62,mono,HO,UR,3,94.55,283.65
2198,62,62,mono,HO,UR,42,94.55,3971.1
2199,62,62,mono,HO,UR,31,94.55,2931.05
2200,63,63,mono,PL,AC,272,5.2,1414.4
2201,63,63,mono,PL,AC,294,5.2,1528.8
2202,63,63,mono,PL,AC,207,5.2,1076.4
2203,63,63,mono,PL,BR,3,64.95,194.85
2204,63,63,mono,PL,BR,1,64.95,64.95
2205,63,63,mono,PL,BR,2,64.95,129.9
2206,63,63,mono,PL,HO,5,12.85,64.25
2207,63,63,mono,PL,HO,8,12.85,102.8
2208,63,63,mono,PL,HO,4,12.85,51.4
2209,63,63,mono,PL,HO,15,12.85,192.75
2210,63,63,mono,PL,FE,4,41.8,167.2
2211,63,63,mono,PL,FE,4,41.8,167.2
2212,63,63,mono,PL,FE,3,41.8,125.4
2213,63,63,mono,PL,FE,3,41.8,125.4
2214,63,63,mono,PL,FE,4,41.8,167.2
2215,63,63,mono,PL,FE,3,41.8,125.4
2216,63,63,mono,PL,FE,1,41.8,41.8
2217,63,63,mono,PL,FE,1,41.8,41.8
2218,63,63,mono,PL,FE,3,41.8,125.4
2219,63,63,mono,PL,FE,4,41.8,167.2
2220,63,63,mono,PL,LA,NA,59.1,NA
2221,63,63,mono,PL,"NAAT",NA,42.6,NA
2222,63,63,mono,PL,PL,4,28.4,113.6
2223,63,63,mono,PL,PL,9,28.4,255.6
2224,63,63,mono,PL,PL,12,28.4,340.8
2225,63,63,mono,PL,PL,32,28.4,908.8
2226,63,63,mono,PL,PL,5,28.4,142
2227,63,63,mono,PL,PL,8,28.4,227.2
2228,63,63,mono,PL,PL,23,28.4,653.2
2229,63,63,mono,PL,PL,11,28.4,312.4
2230,63,63,mono,PL,PL,21,28.4,596.4
2231,63,63,mono,PL,PL,10,28.4,284
2232,63,63,mono,PL,SA,5,180.65,903.25
2233,63,63,mono,PL,SA,11,180.65,1987.15
2234,63,63,mono,PL,UR,4,94.55,378.2
2235,63,63,mono,PL,UR,112,94.55,10589.6
2236,63,63,mono,PL,UR,51,94.55,4822.05
2237,64,64,mono,UR,AC,33,5.2,171.6
2238,64,64,mono,UR,BR,1,64.95,64.95
2239,64,64,mono,UR,HO,18,12.85,231.3
2240,64,64,mono,UR,HO,12,12.85,154.2
2241,64,64,mono,UR,HO,3,12.85,38.55
2242,64,64,mono,UR,HO,7,12.85,89.95
2243,64,64,mono,UR,HO,7,12.85,89.95
2244,64,64,mono,UR,FE,4,41.8,167.2
2245,64,64,mono,UR,LA,NA,59.1,NA
2246,64,64,mono,UR,"NAAT",NA,42.6,NA
2247,64,64,mono,UR,PL,NA,28.4,NA
2248,64,64,mono,UR,SA,NA,180.65,NA
2249,64,64,mono,UR,UR,5,94.55,472.75
2250,64,64,mono,UR,UR,2,94.55,189.1
2251,64,64,mono,UR,UR,11,94.55,1040.05
2252,64,64,mono,UR,UR,4,94.55,378.2
2253,64,64,mono,UR,UR,4,94.55,378.2
2254,64,64,mono,UR,UR,12,94.55,1134.6
2255,64,64,mono,UR,UR,8,94.55,756.4
2256,64,64,mono,UR,UR,2,94.55,189.1
2257,64,64,mono,UR,UR,3,94.55,283.65
2258,64,64,mono,UR,UR,4,94.55,378.2
2259,64,64,mono,UR,UR,10,94.55,945.5
2260,64,64,mono,UR,UR,15,94.55,1418.25
2261,64,64,mono,UR,UR,23,94.55,2174.65
2262,64,64,mono,UR,UR,9,94.55,850.95
2263,64,64,mono,UR,UR,13,94.55,1229.15
2264,65,65,bare,bare,AC,324,5.2,1684.8
2265,65,65,bare,bare,BR,NA,64.95,NA
2266,65,65,bare,bare,HO,NA,12.85,NA
2267,65,65,bare,bare,FE,3,41.8,125.4
2268,65,65,bare,bare,LA,NA,59.1,NA
2269,65,65,bare,bare,"NAAT",50,42.6,2130
2270,65,65,bare,bare,PL,NA,28.4,NA
2271,65,65,bare,bare,SA,6,180.65,1083.9
2272,65,65,bare,bare,UR,NA,94.55,NA
2273,66,66,all,all 9,AC,70,5.2,364
2274,66,66,all,all 9,AC,68,5.2,353.6
2275,66,66,all,all 9,AC,84,5.2,436.8
2276,66,66,all,all 9,AC,60,5.2,312
2277,66,66,all,all 9,BR,NA,64.95,NA
2278,66,66,all,all 9,HO,3,12.85,38.55
2279,66,66,all,all 9,FE,6,41.8,250.8
2280,66,66,all,all 9,FE,6,41.8,250.8
2281,66,66,all,all 9,FE,5,41.8,209
2282,66,66,all,all 9,FE,4,41.8,167.2
2283,66,66,all,all 9,FE,4,41.8,167.2
2284,66,66,all,all 9,FE,4,41.8,167.2
2285,66,66,all,all 9,FE,1,41.8,41.8
2286,66,66,all,all 9,FE,2,41.8,83.6
2287,66,66,all,all 9,FE,2,41.8,83.6
2288,66,66,all,all 9,LA,3,59.1,177.3
2289,66,66,all,all 9,"NAAT",NA,42.6,NA
2290,66,66,all,all 9,PL,6,28.4,170.4
2291,66,66,all,all 9,PL,4,28.4,113.6
2292,66,66,all,all 9,PL,5,28.4,142
2293,66,66,all,all 9,PL,4,28.4,113.6
2294,66,66,all,all 9,PL,7,28.4,198.8
2295,66,66,all,all 9,PL,7,28.4,198.8
2296,66,66,all,all 9,PL,2,28.4,56.8
2297,66,66,all,all 9,PL,7,28.4,198.8
2298,66,66,all,all 9,PL,8,28.4,227.2
2299,66,66,all,all 9,PL,3,28.4,85.2
2300,66,66,all,all 9,PL,6,28.4,170.4
2301,66,66,all,all 9,SA,1,180.65,180.65
2302,66,66,all,all 9,SA,2,180.65,361.3
2303,66,66,all,all 9,SA,6,180.65,1083.9
2304,66,66,all,all 9,SA,5,180.65,903.25
2305,66,66,all,all 9,SA,49,180.65,8851.85
2306,66,66,all,all 9,SA,3,180.65,541.95
2307,66,66,all,all 9,SA,34,180.65,6142.1
2308,66,66,all,all 9,SA,3,180.65,541.95
2309,66,66,all,all 9,SA,7,180.65,1264.55
2310,66,66,all,all 9,SA,33,180.65,5961.45
2311,66,66,all,all 9,UR,5,94.55,472.75
2312,66,66,all,all 9,UR,12,94.55,1134.6
2313,66,66,all,all 9,UR,3,94.55,283.65
2314,66,66,all,all 9,UR,33,94.55,3120.15
2315,66,66,all,all 9,UR,39,94.55,3687.45
2316,67,67,8 species,no UR,AC,28,5.2,145.6
2317,67,67,8 species,no UR,AC,56,5.2,291.2
2318,67,67,8 species,no UR,AC,45,5.2,234
2319,67,67,8 species,no UR,AC,176,5.2,915.2
2320,67,67,8 species,no UR,AC,96,5.2,499.2
2321,67,67,8 species,no UR,AC,188,5.2,977.6
2322,67,67,8 species,no UR,AC,42,5.2,218.4
2323,67,67,8 species,no UR,AC,68,5.2,353.6
2324,67,67,8 species,no UR,AC,126,5.2,655.2
2325,67,67,8 species,no UR,AC,108,5.2,561.6
2326,67,67,8 species,no UR,BR,3,64.95,194.85
2327,67,67,8 species,no UR,BR,1,64.95,64.95
2328,67,67,8 species,no UR,BR,1,64.95,64.95
2329,67,67,8 species,no UR,BR,1,64.95,64.95
2330,67,67,8 species,no UR,BR,2,64.95,129.9
2331,67,67,8 species,no UR,HO,8,12.85,102.8
2332,67,67,8 species,no UR,HO,12,12.85,154.2
2333,67,67,8 species,no UR,HO,15,12.85,192.75
2334,67,67,8 species,no UR,FE,3,41.8,125.4
2335,67,67,8 species,no UR,FE,1,41.8,41.8
2336,67,67,8 species,no UR,FE,3,41.8,125.4
2337,67,67,8 species,no UR,FE,2,41.8,83.6
2338,67,67,8 species,no UR,FE,1,41.8,41.8
2339,67,67,8 species,no UR,FE,3,41.8,125.4
2340,67,67,8 species,no UR,FE,3,41.8,125.4
2341,67,67,8 species,no UR,FE,1,41.8,41.8
2342,67,67,8 species,no UR,FE,2,41.8,83.6
2343,67,67,8 species,no UR,FE,1,41.8,41.8
2344,67,67,8 species,no UR,FE,3,41.8,125.4
2345,67,67,8 species,no UR,LA,2,59.1,118.2
2346,67,67,8 species,no UR,LA,2,59.1,118.2
2347,67,67,8 species,no UR,LA,2,59.1,118.2
2348,67,67,8 species,no UR,LA,2,59.1,118.2
2349,67,67,8 species,no UR,"NAAT",NA,42.6,NA
2350,67,67,8 species,no UR,PL,22,28.4,624.8
2351,67,67,8 species,no UR,PL,14,28.4,397.6
2352,67,67,8 species,no UR,PL,6,28.4,170.4
2353,67,67,8 species,no UR,PL,7,28.4,198.8
2354,67,67,8 species,no UR,PL,7,28.4,198.8
2355,67,67,8 species,no UR,SA,8,180.65,1445.2
2356,67,67,8 species,no UR,SA,36,180.65,6503.4
2357,67,67,8 species,no UR,SA,21,180.65,3793.65
2358,67,67,8 species,no UR,SA,7,180.65,1264.55
2359,67,67,8 species,no UR,SA,4,180.65,722.6
2360,67,67,8 species,no UR,SA,7,180.65,1264.55
2361,67,67,8 species,no UR,SA,33,180.65,5961.45
2362,67,67,8 species,no UR,SA,4,180.65,722.6
2363,67,67,8 species,no UR,SA,10,180.65,1806.5
2364,67,67,8 species,no UR,SA,8,180.65,1445.2
2365,67,67,8 species,no UR,UR,9,94.55,850.95
2366,67,67,8 species,no UR,UR,6,94.55,567.3
2367,67,67,8 species,no UR,UR,4,94.55,378.2
2368,67,67,8 species,no UR,UR,7,94.55,661.85
2369,67,67,8 species,no UR,UR,9,94.55,850.95
2370,67,67,8 species,no UR,UR,4,94.55,378.2
2371,68,68,mono,HO,AC,25,5.2,130
2372,68,68,mono,HO,AC,50,5.2,260
2373,68,68,mono,HO,AC,18,5.2,93.6
2374,68,68,mono,HO,BR,3,64.95,194.85
2375,68,68,mono,HO,HO,10,12.85,128.5
2376,68,68,mono,HO,HO,12,12.85,154.2
2377,68,68,mono,HO,HO,14,12.85,179.9
2378,68,68,mono,HO,HO,12,12.85,154.2
2379,68,68,mono,HO,HO,9,12.85,115.65
2380,68,68,mono,HO,HO,9,12.85,115.65
2381,68,68,mono,HO,HO,7,12.85,89.95
2382,68,68,mono,HO,HO,6,12.85,77.1
2383,68,68,mono,HO,HO,12,12.85,154.2
2384,68,68,mono,HO,HO,7,12.85,89.95
2385,68,68,mono,HO,FE,1,41.8,41.8
2386,68,68,mono,HO,FE,1,41.8,41.8
2387,68,68,mono,HO,FE,6,41.8,250.8
2388,68,68,mono,HO,FE,2,41.8,83.6
2389,68,68,mono,HO,FE,3,41.8,125.4
2390,68,68,mono,HO,FE,2,41.8,83.6
2391,68,68,mono,HO,FE,2,41.8,83.6
2392,68,68,mono,HO,FE,4,41.8,167.2
2393,68,68,mono,HO,FE,1,41.8,41.8
2394,68,68,mono,HO,FE,2,41.8,83.6
2395,68,68,mono,HO,LA,NA,59.1,NA
2396,68,68,mono,HO,"NAAT",NA,42.6,NA
2397,68,68,mono,HO,PL,11,28.4,312.4
2398,68,68,mono,HO,PL,13,28.4,369.2
2399,68,68,mono,HO,PL,4,28.4,113.6
2400,68,68,mono,HO,PL,4,28.4,113.6
2401,68,68,mono,HO,PL,9,28.4,255.6
2402,68,68,mono,HO,PL,5,28.4,142
2403,68,68,mono,HO,PL,3,28.4,85.2
2404,68,68,mono,HO,SA,1,180.65,180.65
2405,68,68,mono,HO,UR,2,94.55,189.1
2406,68,68,mono,HO,UR,35,94.55,3309.25
2407,68,68,mono,HO,UR,17,94.55,1607.35
2408,68,68,mono,HO,UR,7,94.55,661.85
2409,68,68,mono,HO,UR,52,94.55,4916.6
2410,68,68,mono,HO,UR,10,94.55,945.5
2411,68,68,mono,HO,UR,11,94.55,1040.05
2412,68,68,mono,HO,UR,26,94.55,2458.3
2413,69,69,8 species,no NAAT,AC,NA,5.2,NA
2414,69,69,8 species,no NAAT,BR,3,64.95,194.85
2415,69,69,8 species,no NAAT,BR,2,64.95,129.9
2416,69,69,8 species,no NAAT,BR,2,64.95,129.9
2417,69,69,8 species,no NAAT,BR,1,64.95,64.95
2418,69,69,8 species,no NAAT,BR,4,64.95,259.8
2419,69,69,8 species,no NAAT,BR,3,64.95,194.85
2420,69,69,8 species,no NAAT,BR,4,64.95,259.8
2421,69,69,8 species,no NAAT,BR,4,64.95,259.8
2422,69,69,8 species,no NAAT,BR,3,64.95,194.85
2423,69,69,8 species,no NAAT,BR,2,64.95,129.9
2424,69,69,8 species,no NAAT,HO,8,12.85,102.8
2425,69,69,8 species,no NAAT,FE,7,41.8,292.6
2426,69,69,8 species,no NAAT,FE,9,41.8,376.2
2427,69,69,8 species,no NAAT,FE,5,41.8,209
2428,69,69,8 species,no NAAT,FE,3,41.8,125.4
2429,69,69,8 species,no NAAT,FE,2,41.8,83.6
2430,69,69,8 species,no NAAT,FE,4,41.8,167.2
2431,69,69,8 species,no NAAT,FE,4,41.8,167.2
2432,69,69,8 species,no NAAT,FE,14,41.8,585.2
2433,69,69,8 species,no NAAT,FE,5,41.8,209
2434,69,69,8 species,no NAAT,FE,2,41.8,83.6
2435,69,69,8 species,no NAAT,LA,4,59.1,236.4
2436,69,69,8 species,no NAAT,"NAAT",NA,42.6,NA
2437,69,69,8 species,no NAAT,PL,NA,28.4,NA
2438,69,69,8 species,no NAAT,SA,19,180.65,3432.35
2439,69,69,8 species,no NAAT,UR,NA,94.55,NA
2440,70,70,mono,AC,AC,240,5.2,1248
2441,70,70,mono,AC,AC,94,5.2,488.8
2442,70,70,mono,AC,AC,218,5.2,1133.6
2443,70,70,mono,AC,AC,200,5.2,1040
2444,70,70,mono,AC,AC,228,5.2,1185.6
2445,70,70,mono,AC,AC,172,5.2,894.4
2446,70,70,mono,AC,AC,60,5.2,312
2447,70,70,mono,AC,AC,164,5.2,852.8
2448,70,70,mono,AC,AC,204,5.2,1060.8
2449,70,70,mono,AC,AC,192,5.2,998.4
2450,70,70,mono,AC,BR,4,64.95,259.8
2451,70,70,mono,AC,HO,17,12.85,218.45
2452,70,70,mono,AC,HO,22,12.85,282.7
2453,70,70,mono,AC,HO,12,12.85,154.2
2454,70,70,mono,AC,HO,20,12.85,257
2455,70,70,mono,AC,HO,10,12.85,128.5
2456,70,70,mono,AC,HO,10,12.85,128.5
2457,70,70,mono,AC,HO,8,12.85,102.8
2458,70,70,mono,AC,FE,4,41.8,167.2
2459,70,70,mono,AC,FE,1,41.8,41.8
2460,70,70,mono,AC,FE,2,41.8,83.6
2461,70,70,mono,AC,FE,1,41.8,41.8
2462,70,70,mono,AC,FE,11,41.8,459.8
2463,70,70,mono,AC,FE,1,41.8,41.8
2464,70,70,mono,AC,FE,2,41.8,83.6
2465,70,70,mono,AC,FE,5,41.8,209
2466,70,70,mono,AC,FE,3,41.8,125.4
2467,70,70,mono,AC,FE,6,41.8,250.8
2468,70,70,mono,AC,LA,NA,59.1,NA
2469,70,70,mono,AC,"NAAT",NA,42.6,NA
2470,70,70,mono,AC,PL,12,28.4,340.8
2471,70,70,mono,AC,PL,32,28.4,908.8
2472,70,70,mono,AC,PL,6,28.4,170.4
2473,70,70,mono,AC,PL,12,28.4,340.8
2474,70,70,mono,AC,PL,9,28.4,255.6
2475,70,70,mono,AC,PL,12,28.4,340.8
2476,70,70,mono,AC,PL,13,28.4,369.2
2477,70,70,mono,AC,PL,20,28.4,568
2478,70,70,mono,AC,PL,5,28.4,142
2479,70,70,mono,AC,PL,3,28.4,85.2
2480,70,70,mono,AC,SA,8,180.65,1445.2
2481,70,70,mono,AC,UR,41,94.55,3876.55
2482,70,70,mono,AC,UR,40,94.55,3782
2483,71,71,mono,SA,AC,168,5.2,873.6
2484,71,71,mono,SA,AC,60,5.2,312
2485,71,71,mono,SA,AC,32,5.2,166.4
2486,71,71,mono,SA,AC,89,5.2,462.8
2487,71,71,mono,SA,AC,20,5.2,104
2488,71,71,mono,SA,AC,72,5.2,374.4
2489,71,71,mono,SA,AC,64,5.2,332.8
2490,71,71,mono,SA,BR,NA,64.95,NA
2491,71,71,mono,SA,HO,9,12.85,115.65
2492,71,71,mono,SA,FE,6,41.8,250.8
2493,71,71,mono,SA,FE,2,41.8,83.6
2494,71,71,mono,SA,FE,7,41.8,292.6
2495,71,71,mono,SA,FE,2,41.8,83.6
2496,71,71,mono,SA,FE,3,41.8,125.4
2497,71,71,mono,SA,FE,3,41.8,125.4
2498,71,71,mono,SA,FE,4,41.8,167.2
2499,71,71,mono,SA,FE,4,41.8,167.2
2500,71,71,mono,SA,FE,3,41.8,125.4
2501,71,71,mono,SA,FE,3,41.8,125.4
2502,71,71,mono,SA,LA,NA,59.1,NA
2503,71,71,mono,SA,"NAAT",NA,42.6,NA
2504,71,71,mono,SA,PL,15,28.4,426
2505,71,71,mono,SA,PL,5,28.4,142
2506,71,71,mono,SA,SA,40,180.65,7226
2507,71,71,mono,SA,SA,12,180.65,2167.8
2508,71,71,mono,SA,SA,7,180.65,1264.55
2509,71,71,mono,SA,SA,20,180.65,3613
2510,71,71,mono,SA,SA,78,180.65,14090.7
2511,71,71,mono,SA,SA,42,180.65,7587.3
2512,71,71,mono,SA,SA,51,180.65,9213.15
2513,71,71,mono,SA,SA,13,180.65,2348.45
2514,71,71,mono,SA,SA,16,180.65,2890.4
2515,71,71,mono,SA,SA,31,180.65,5600.15
2516,71,71,mono,SA,UR,NA,94.55,NA
2517,72,72,mono,"NAAT",AC,252,5.2,1310.4
2518,72,72,mono,"NAAT",AC,35,5.2,182
2519,72,72,mono,"NAAT",AC,186,5.2,967.2
2520,72,72,mono,"NAAT",AC,12,5.2,62.4
2521,72,72,mono,"NAAT",BR,3,64.95,194.85
2522,72,72,mono,"NAAT",BR,4,64.95,259.8
2523,72,72,mono,"NAAT",BR,5,64.95,324.75
2524,72,72,mono,"NAAT",HO,8,12.85,102.8
2525,72,72,mono,"NAAT",FE,1,41.8,41.8
2526,72,72,mono,"NAAT",FE,3,41.8,125.4
2527,72,72,mono,"NAAT",FE,7,41.8,292.6
2528,72,72,mono,"NAAT",FE,3,41.8,125.4
2529,72,72,mono,"NAAT",FE,2,41.8,83.6
2530,72,72,mono,"NAAT",FE,3,41.8,125.4
2531,72,72,mono,"NAAT",FE,2,41.8,83.6
2532,72,72,mono,"NAAT",FE,3,41.8,125.4
2533,72,72,mono,"NAAT",FE,1,41.8,41.8
2534,72,72,mono,"NAAT",FE,2,41.8,83.6
2535,72,72,mono,"NAAT",LA,NA,59.1,NA
2536,72,72,mono,"NAAT","NAAT",NA,42.6,NA
2537,72,72,mono,"NAAT",PL,33,28.4,937.2
2538,72,72,mono,"NAAT",PL,3,28.4,85.2
2539,72,72,mono,"NAAT",PL,9,28.4,255.6
2540,72,72,mono,"NAAT",PL,15,28.4,426
2541,72,72,mono,"NAAT",SA,10,180.65,1806.5
2542,72,72,mono,"NAAT",UR,7,94.55,661.85
2543,72,72,mono,"NAAT",UR,6,94.55,567.3
2544,72,72,mono,"NAAT",UR,5,94.55,472.75
2545,73,73,mono,PL,AC,63,5.2,327.6
2546,73,73,mono,PL,AC,62,5.2,322.4
2547,73,73,mono,PL,AC,38,5.2,197.6
2548,73,73,mono,PL,BR,4,64.95,259.8
2549,73,73,mono,PL,BR,2,64.95,129.9
2550,73,73,mono,PL,HO,3,12.85,38.55
