order,new_number,old_number,plot_type,treatment,species,count,seeds per head,seeds 
3828,121,121,8 species,no HO,PL,9,28.4,255.6
3829,121,121,8 species,no HO,PL,11,28.4,312.4
3830,121,121,8 species,no HO,PL,11,28.4,312.4
3831,121,121,8 species,no HO,SA,45,180.65,8129.25
3832,121,121,8 species,no HO,UR,31,94.55,2931.05
3833,121,121,8 species,no HO,UR,24,94.55,2269.2
3834,121,121,8 species,no HO,UR,23,94.55,2174.65
3835,121,121,8 species,no HO,UR,9,94.55,850.95
3836,121,121,8 species,no HO,UR,36,94.55,3403.8
3837,122,122,8 species,no UR,AC,NA,5.2,NA
3838,122,122,8 species,no UR,BR,2,64.95,129.9
3839,122,122,8 species,no UR,BR,1,64.95,64.95
3840,122,122,8 species,no UR,BR,1,64.95,64.95
3841,122,122,8 species,no UR,BR,2,64.95,129.9
3842,122,122,8 species,no UR,HO,25,12.85,321.25
3843,122,122,8 species,no UR,HO,9,12.85,115.65
3844,122,122,8 species,no UR,HO,17,12.85,218.45
3845,122,122,8 species,no UR,HO,4,12.85,51.4
3846,122,122,8 species,no UR,HO,5,12.85,64.25
3847,122,122,8 species,no UR,FE,4,41.8,167.2
3848,122,122,8 species,no UR,FE,7,41.8,292.6
3849,122,122,8 species,no UR,FE,3,41.8,125.4
3850,122,122,8 species,no UR,FE,9,41.8,376.2
3851,122,122,8 species,no UR,FE,5,41.8,209
3852,122,122,8 species,no UR,FE,6,41.8,250.8
3853,122,122,8 species,no UR,FE,5,41.8,209
3854,122,122,8 species,no UR,FE,6,41.8,250.8
3855,122,122,8 species,no UR,FE,4,41.8,167.2
3856,122,122,8 species,no UR,LA,3,59.1,177.3
3857,122,122,8 species,no UR,LA,3,59.1,177.3
3858,122,122,8 species,no UR,NAAT,,NA,NA
3859,122,122,8 species,no UR,PL,17,28.4,482.8
3860,122,122,8 species,no UR,SA,8,180.65,1445.2
3861,122,122,8 species,no UR,SA,4,180.65,722.6
3862,122,122,8 species,no UR,SA,9,180.65,1625.85
3863,122,122,8 species,no UR,SA,30,180.65,5419.5
3864,122,122,8 species,no UR,SA,19,180.65,3432.35
3865,122,122,8 species,no UR,SA,22,180.65,3974.3
3866,122,122,8 species,no UR,UR,NA,94.55,NA
3867,123,123,mono,FE,AC,NA,5.2,NA
3868,123,123,mono,FE,BR,1,64.95,64.95
3869,123,123,mono,FE,HO,11,12.85,141.35
3870,123,123,mono,FE,FE,11,41.8,459.8
3871,123,123,mono,FE,FE,2,41.8,83.6
3872,123,123,mono,FE,FE,4,41.8,167.2
3873,123,123,mono,FE,FE,4,41.8,167.2
3874,123,123,mono,FE,FE,4,41.8,167.2
3875,123,123,mono,FE,FE,6,41.8,250.8
3876,123,123,mono,FE,FE,6,41.8,250.8
3877,123,123,mono,FE,FE,2,41.8,83.6
3878,123,123,mono,FE,FE,4,41.8,167.2
3879,123,123,mono,FE,FE,5,41.8,209
3880,123,123,mono,FE,FE,3,41.8,125.4
3881,123,123,mono,FE,FE,3,41.8,125.4
3882,123,123,mono,FE,FE,7,41.8,292.6
3883,123,123,mono,FE,FE,5,41.8,209
3884,123,123,mono,FE,FE,8,41.8,334.4
3885,123,123,mono,FE,LA,NA,59.1,NA
3886,123,123,mono,FE,NAAT,,NA,NA
3887,123,123,mono,FE,PL,14,28.4,397.6
3888,123,123,mono,FE,PL,11,28.4,312.4
3889,123,123,mono,FE,PL,23,28.4,653.2
3890,123,123,mono,FE,PL,16,28.4,454.4
3891,123,123,mono,FE,SA,21,180.65,3793.65
3892,123,123,mono,FE,UR,NA,94.55,NA
3893,124,124,8 species,no FE,AC,NA,5.2,NA
3894,124,124,8 species,no FE,BR,2,64.95,129.9
3895,124,124,8 species,no FE,BR,5,64.95,324.75
3896,124,124,8 species,no FE,BR,3,64.95,194.85
3897,124,124,8 species,no FE,BR,3,64.95,194.85
3898,124,124,8 species,no FE,BR,3,64.95,194.85
3899,124,124,8 species,no FE,BR,1,64.95,64.95
3900,124,124,8 species,no FE,BR,3,64.95,194.85
3901,124,124,8 species,no FE,HO,10,12.85,128.5
3902,124,124,8 species,no FE,HO,12,12.85,154.2
3903,124,124,8 species,no FE,HO,24,12.85,308.4
3904,124,124,8 species,no FE,HO,14,12.85,179.9
3905,124,124,8 species,no FE,HO,36,12.85,462.6
3906,124,124,8 species,no FE,FE,NA,41.8,NA
3907,124,124,8 species,no FE,LA,NA,59.1,NA
3908,124,124,8 species,no FE,NAAT,,NA,NA
3909,124,124,8 species,no FE,PL,12,28.4,340.8
3910,124,124,8 species,no FE,PL,12,28.4,340.8
3911,124,124,8 species,no FE,PL,7,28.4,198.8
3912,124,124,8 species,no FE,PL,9,28.4,255.6
3913,124,124,8 species,no FE,SA,1,180.65,180.65
3914,124,124,8 species,no FE,SA,2,180.65,361.3
3915,124,124,8 species,no FE,SA,2,180.65,361.3
3916,124,124,8 species,no FE,UR,1,94.55,94.55
3917,124,124,8 species,no FE,UR,5,94.55,472.75
3918,124,124,8 species,no FE,UR,3,94.55,283.65
3919,124,124,8 species,no FE,UR,19,94.55,1796.45
3920,124,124,8 species,no FE,UR,36,94.55,3403.8
3921,125,125,mono,HO,AC,NA,5.2,NA
3922,125,125,mono,HO,BR,1,64.95,64.95
3923,125,125,mono,HO,BR,3,64.95,194.85
3924,125,125,mono,HO,HO,5,12.85,64.25
3925,125,125,mono,HO,HO,4,12.85,51.4
3926,125,125,mono,HO,HO,12,12.85,154.2
3927,125,125,mono,HO,HO,12,12.85,154.2
3928,125,125,mono,HO,HO,7,12.85,89.95
3929,125,125,mono,HO,HO,7,12.85,89.95
3930,125,125,mono,HO,HO,5,12.85,64.25
3931,125,125,mono,HO,HO,7,12.85,89.95
3932,125,125,mono,HO,HO,8,12.85,102.8
3933,125,125,mono,HO,FE,2,41.8,83.6
3934,125,125,mono,HO,FE,5,41.8,209
3935,125,125,mono,HO,FE,4,41.8,167.2
3936,125,125,mono,HO,LA,NA,59.1,NA
3937,125,125,mono,HO,NAAT,,NA,NA
3938,125,125,mono,HO,PL,NA,28.4,NA
3939,125,125,mono,HO,SA,NA,180.65,NA
3940,125,125,mono,HO,UR,3,94.55,283.65
3941,125,125,mono,HO,UR,6,94.55,567.3
3942,125,125,mono,HO,UR,4,94.55,378.2
3943,125,125,mono,HO,UR,12,94.55,1134.6
3944,126,126,all,all 9,AC,NA,5.2,NA
3945,126,126,all,all 9,BR,2,64.95,129.9
3946,126,126,all,all 9,BR,5,64.95,324.75
3947,126,126,all,all 9,BR,6,64.95,389.7
3948,126,126,all,all 9,BR,4,64.95,259.8
3949,126,126,all,all 9,HO,13,12.85,167.05
3950,126,126,all,all 9,HO,7,12.85,89.95
3951,126,126,all,all 9,FE,8,41.8,334.4
3952,126,126,all,all 9,FE,8,41.8,334.4
3953,126,126,all,all 9,FE,4,41.8,167.2
3954,126,126,all,all 9,FE,6,41.8,250.8
3955,126,126,all,all 9,FE,4,41.8,167.2
3956,126,126,all,all 9,LA,NA,59.1,NA
3957,126,126,all,all 9,NAAT,,NA,NA
3958,126,126,all,all 9,PL,NA,28.4,NA
3959,126,126,all,all 9,SA,3,180.65,541.95
3960,126,126,all,all 9,SA,4,180.65,722.6
3961,126,126,all,all 9,UR,5,94.55,472.75
3962,126,126,all,all 9,UR,4,94.55,378.2
3963,126,126,all,all 9,UR,17,94.55,1607.35
3964,126,126,all,all 9,UR,5,94.55,472.75
3965,126,126,all,all 9,UR,3,94.55,283.65
3966,126,126,all,all 9,UR,3,94.55,283.65
3967,126,126,all,all 9,UR,29,94.55,2741.95
3968,126,126,all,all 9,UR,10,94.55,945.5
3969,126,126,all,all 9,UR,9,94.55,850.95
3970,126,126,all,all 9,UR,15,94.55,1418.25
3971,126,126,all,all 9,UR,5,94.55,472.75
3972,127,127,8 species,no NAAT,AC,90,5.2,468
3973,127,127,8 species,no NAAT,BR,3,64.95,194.85
3974,127,127,8 species,no NAAT,BR,1,64.95,64.95
3975,127,127,8 species,no NAAT,BR,2,64.95,129.9
3976,127,127,8 species,no NAAT,BR,2,64.95,129.9
3977,127,127,8 species,no NAAT,BR,1,64.95,64.95
3978,127,127,8 species,no NAAT,BR,3,64.95,194.85
3979,127,127,8 species,no NAAT,HO,8,12.85,102.8
3980,127,127,8 species,no NAAT,HO,3,12.85,38.55
3981,127,127,8 species,no NAAT,HO,18,12.85,231.3
3982,127,127,8 species,no NAAT,FE,6,41.8,250.8
3983,127,127,8 species,no NAAT,FE,2,41.8,83.6
3984,127,127,8 species,no NAAT,FE,1,41.8,41.8
3985,127,127,8 species,no NAAT,FE,3,41.8,125.4
3986,127,127,8 species,no NAAT,FE,3,41.8,125.4
3987,127,127,8 species,no NAAT,FE,3,41.8,125.4
3988,127,127,8 species,no NAAT,FE,4,41.8,167.2
3989,127,127,8 species,no NAAT,FE,5,41.8,209
3990,127,127,8 species,no NAAT,FE,5,41.8,209
3991,127,127,8 species,no NAAT,LA,NA,59.1,NA
3992,127,127,8 species,no NAAT,NAAT,,NA,NA
3993,127,127,8 species,no NAAT,PL,11,28.4,312.4
3994,127,127,8 species,no NAAT,PL,3,28.4,85.2
3995,127,127,8 species,no NAAT,SA,5,180.65,903.25
3996,127,127,8 species,no NAAT,SA,5,180.65,903.25
3997,127,127,8 species,no NAAT,SA,3,180.65,541.95
3998,127,127,8 species,no NAAT,SA,8,180.65,1445.2
3999,127,127,8 species,no NAAT,SA,5,180.65,903.25
4000,127,127,8 species,no NAAT,SA,11,180.65,1987.15
4001,127,127,8 species,no NAAT,SA,4,180.65,722.6
4002,127,127,8 species,no NAAT,UR,NA,94.55,NA
4003,128,128,8 species,no UR,AC,NA,5.2,NA
4004,128,128,8 species,no UR,BR,3,64.95,194.85
4005,128,128,8 species,no UR,BR,2,64.95,129.9
4006,128,128,8 species,no UR,BR,1,64.95,64.95
4007,128,128,8 species,no UR,BR,2,64.95,129.9
4008,128,128,8 species,no UR,HO,NA,12.85,NA
4009,128,128,8 species,no UR,FE,6,41.8,250.8
4010,128,128,8 species,no UR,FE,3,41.8,125.4
4011,128,128,8 species,no UR,FE,7,41.8,292.6
4012,128,128,8 species,no UR,FE,5,41.8,209
4013,128,128,8 species,no UR,FE,5,41.8,209
4014,128,128,8 species,no UR,FE,4,41.8,167.2
4015,128,128,8 species,no UR,FE,4,41.8,167.2
4016,128,128,8 species,no UR,FE,5,41.8,209
4017,128,128,8 species,no UR,FE,2,41.8,83.6
4018,128,128,8 species,no UR,FE,3,41.8,125.4
4019,128,128,8 species,no UR,LA,NA,59.1,NA
4020,128,128,8 species,no UR,NAAT,,NA,NA
4021,128,128,8 species,no UR,PL,3,28.4,85.2
4022,128,128,8 species,no UR,PL,3,28.4,85.2
4023,128,128,8 species,no UR,PL,15,28.4,426
4024,128,128,8 species,no UR,PL,24,28.4,681.6
4025,128,128,8 species,no UR,SA,1,180.65,180.65
4026,128,128,8 species,no UR,SA,1,180.65,180.65
4027,128,128,8 species,no UR,UR,NA,94.55,NA
4028,129,129,8 species,no FE,AC,30,5.2,156
4029,129,129,8 species,no FE,AC,131,5.2,681.2
4030,129,129,8 species,no FE,BR,1,64.95,64.95
4031,129,129,8 species,no FE,HO,4,12.85,51.4
4032,129,129,8 species,no FE,HO,9,12.85,115.65
4033,129,129,8 species,no FE,HO,7,12.85,89.95
4034,129,129,8 species,no FE,HO,7,12.85,89.95
4035,129,129,8 species,no FE,HO,5,12.85,64.25
4036,129,129,8 species,no FE,HO,9,12.85,115.65
4037,129,129,8 species,no FE,HO,6,12.85,77.1
4038,129,129,8 species,no FE,HO,5,12.85,64.25
4039,129,129,8 species,no FE,HO,5,12.85,64.25
4040,129,129,8 species,no FE,HO,8,12.85,102.8
4041,129,129,8 species,no FE,FE,NA,41.8,NA
4042,129,129,8 species,no FE,LA,NA,59.1,NA
4043,129,129,8 species,no FE,NAAT,,NA,NA
4044,129,129,8 species,no FE,PL,3,28.4,85.2
4045,129,129,8 species,no FE,PL,2,28.4,56.8
4046,129,129,8 species,no FE,PL,9,28.4,255.6
4047,129,129,8 species,no FE,PL,9,28.4,255.6
4048,129,129,8 species,no FE,PL,3,28.4,85.2
4049,129,129,8 species,no FE,PL,7,28.4,198.8
4050,129,129,8 species,no FE,PL,1,28.4,28.4
4051,129,129,8 species,no FE,PL,2,28.4,56.8
4052,129,129,8 species,no FE,PL,11,28.4,312.4
4053,129,129,8 species,no FE,PL,9,28.4,255.6
4054,129,129,8 species,no FE,PL,8,28.4,227.2
4055,129,129,8 species,no FE,SA,13,180.65,2348.45
4056,129,129,8 species,no FE,UR,45,94.55,4254.75
4057,129,129,8 species,no FE,UR,4,94.55,378.2
4058,129,129,8 species,no FE,UR,61,94.55,5767.55
4059,129,129,8 species,no FE,UR,27,94.55,2552.85
4060,129,129,8 species,no FE,UR,22,94.55,2080.1
4061,129,129,8 species,no FE,UR,55,94.55,5200.25
4062,130,130,bare,bare,AC,NA,5.2,NA
4063,130,130,bare,bare,BR,NA,64.95,NA
4064,130,130,bare,bare,HO,43,12.85,552.55
4065,130,130,bare,bare,FE,4,41.8,167.2
4066,130,130,bare,bare,FE,3,41.8,125.4
4067,130,130,bare,bare,LA,NA,59.1,NA
4068,130,130,bare,bare,NAAT,,NA,NA
4069,130,130,bare,bare,PL,2,28.4,56.8
4070,130,130,bare,bare,SA,NA,180.65,NA
4071,130,130,bare,bare,UR,NA,94.55,NA
4072,131,131,mono,NAAT,AC,30,5.2,156
4073,131,131,mono,NAAT,AC,142,5.2,738.4
4074,131,131,mono,NAAT,BR,2,64.95,129.9
4075,131,131,mono,NAAT,BR,2,64.95,129.9
4076,131,131,mono,NAAT,BR,1,64.95,64.95
4077,131,131,mono,NAAT,HO,4,12.85,51.4
4078,131,131,mono,NAAT,HO,5,12.85,64.25
4079,131,131,mono,NAAT,FE,1,41.8,41.8
4080,131,131,mono,NAAT,FE,4,41.8,167.2
4081,131,131,mono,NAAT,LA,NA,59.1,NA
4082,131,131,mono,NAAT,NAAT,,NA,NA
4083,131,131,mono,NAAT,PL,10,28.4,284
4084,131,131,mono,NAAT,SA,3,180.65,541.95
4085,131,131,mono,NAAT,SA,4,180.65,722.6
4086,131,131,mono,NAAT,UR,38,94.55,3592.9
4087,131,131,mono,NAAT,UR,5,94.55,472.75
4088,132,132,mono,AC,AC,40,5.2,208
4089,132,132,mono,AC,AC,88,5.2,457.6
4090,132,132,mono,AC,AC,132,5.2,686.4
4091,132,132,mono,AC,AC,56,5.2,291.2
4092,132,132,mono,AC,AC,112,5.2,582.4
4093,132,132,mono,AC,AC,176,5.2,915.2
4094,132,132,mono,AC,AC,24,5.2,124.8
4095,132,132,mono,AC,AC,41,5.2,213.2
4096,132,132,mono,AC,AC,74,5.2,384.8
4097,132,132,mono,AC,AC,68,5.2,353.6
4098,132,132,mono,AC,BR,3,64.95,194.85
4099,132,132,mono,AC,HO,7,12.85,89.95
4100,132,132,mono,AC,HO,3,12.85,38.55
4101,132,132,mono,AC,HO,3,12.85,38.55
4102,132,132,mono,AC,HO,13,12.85,167.05
4103,132,132,mono,AC,HO,12,12.85,154.2
4104,132,132,mono,AC,FE,4,41.8,167.2
4105,132,132,mono,AC,FE,7,41.8,292.6
4106,132,132,mono,AC,FE,5,41.8,209
4107,132,132,mono,AC,LA,NA,59.1,NA
4108,132,132,mono,AC,NAAT,,NA,NA
4109,132,132,mono,AC,PL,14,28.4,397.6
4110,132,132,mono,AC,PL,15,28.4,426
4111,132,132,mono,AC,PL,29,28.4,823.6
4112,132,132,mono,AC,SA,10,180.65,1806.5
4113,132,132,mono,AC,SA,7,180.65,1264.55
4114,132,132,mono,AC,UR,28,94.55,2647.4
4115,132,132,mono,AC,UR,9,94.55,850.95
4116,132,132,mono,AC,UR,7,94.55,661.85
4117,132,132,mono,AC,UR,8,94.55,756.4
4118,133,133,8 species,no BR,AC,46,5.2,239.2
4119,133,133,8 species,no BR,AC,25,5.2,130
4120,133,133,8 species,no BR,AC,110,5.2,572
4121,133,133,8 species,no BR,BR,NA,64.95,NA
4122,133,133,8 species,no BR,HO,19,12.85,244.15
4123,133,133,8 species,no BR,HO,6,12.85,77.1
4124,133,133,8 species,no BR,HO,10,12.85,128.5
4125,133,133,8 species,no BR,HO,11,12.85,141.35
4126,133,133,8 species,no BR,FE,4,41.8,167.2
4127,133,133,8 species,no BR,FE,9,41.8,376.2
4128,133,133,8 species,no BR,FE,7,41.8,292.6
4129,133,133,8 species,no BR,FE,1,41.8,41.8
4130,133,133,8 species,no BR,FE,6,41.8,250.8
4131,133,133,8 species,no BR,FE,7,41.8,292.6
4132,133,133,8 species,no BR,FE,3,41.8,125.4
4133,133,133,8 species,no BR,FE,6,41.8,250.8
4134,133,133,8 species,no BR,FE,5,41.8,209
4135,133,133,8 species,no BR,FE,9,41.8,376.2
4136,133,133,8 species,no BR,LA,NA,59.1,NA
4137,133,133,8 species,no BR,NAAT,,NA,NA
4138,133,133,8 species,no BR,PL,3,28.4,85.2
4139,133,133,8 species,no BR,PL,2,28.4,56.8
4140,133,133,8 species,no BR,PL,5,28.4,142
4141,133,133,8 species,no BR,SA,10,180.65,1806.5
4142,133,133,8 species,no BR,SA,23,180.65,4154.95
4143,133,133,8 species,no BR,SA,27,180.65,4877.55
4144,133,133,8 species,no BR,UR,6,94.55,567.3
4145,133,133,8 species,no BR,UR,11,94.55,1040.05
4146,133,133,8 species,no BR,UR,44,94.55,4160.2
4147,133,133,8 species,no BR,UR,34,94.55,3214.7
4148,134,134,8 species,no AC,AC,NA,5.2,NA
4149,134,134,8 species,no AC,BR,6,64.95,389.7
4150,134,134,8 species,no AC,BR,3,64.95,194.85
4151,134,134,8 species,no AC,BR,3,64.95,194.85
4152,134,134,8 species,no AC,BR,2,64.95,129.9
4153,134,134,8 species,no AC,HO,11,12.85,141.35
4154,134,134,8 species,no AC,HO,7,12.85,89.95
4155,134,134,8 species,no AC,HO,29,12.85,372.65
4156,134,134,8 species,no AC,FE,3,41.8,125.4
4157,134,134,8 species,no AC,FE,2,41.8,83.6
4158,134,134,8 species,no AC,FE,8,41.8,334.4
4159,134,134,8 species,no AC,FE,4,41.8,167.2
4160,134,134,8 species,no AC,FE,6,41.8,250.8
4161,134,134,8 species,no AC,FE,3,41.8,125.4
4162,134,134,8 species,no AC,FE,7,41.8,292.6
4163,134,134,8 species,no AC,LA,NA,59.1,NA
4164,134,134,8 species,no AC,NAAT,,NA,NA
4165,134,134,8 species,no AC,PL,NA,28.4,NA
4166,134,134,8 species,no AC,SA,3,180.65,541.95
4167,134,134,8 species,no AC,SA,5,180.65,903.25
4168,134,134,8 species,no AC,SA,3,180.65,541.95
4169,134,134,8 species,no AC,SA,3,180.65,541.95
4170,134,134,8 species,no AC,SA,22,180.65,3974.3
4171,134,134,8 species,no AC,SA,7,180.65,1264.55
4172,134,134,8 species,no AC,UR,16,94.55,1512.8
4173,134,134,8 species,no AC,UR,42,94.55,3971.1
4174,134,134,8 species,no AC,UR,13,94.55,1229.15
4175,134,134,8 species,no AC,UR,11,94.55,1040.05
4176,134,134,8 species,no AC,UR,40,94.55,3782
4177,134,134,8 species,no AC,UR,30,94.55,2836.5
4178,134,134,8 species,no AC,UR,20,94.55,1891
4179,134,134,8 species,no AC,UR,27,94.55,2552.85
4180,134,134,8 species,no AC,UR,18,94.55,1701.9
4181,134,134,8 species,no AC,UR,34,94.55,3214.7
4182,134,134,8 species,no AC,UR,41,94.55,3876.55
4183,135,135,8 species,no LA,AC,152,5.2,790.4
4184,135,135,8 species,no LA,AC,117,5.2,608.4
4185,135,135,8 species,no LA,AC,73,5.2,379.6
4186,135,135,8 species,no LA,BR,3,64.95,194.85
4187,135,135,8 species,no LA,BR,2,64.95,129.9
4188,135,135,8 species,no LA,BR,3,64.95,194.85
4189,135,135,8 species,no LA,BR,3,64.95,194.85
4190,135,135,8 species,no LA,BR,4,64.95,259.8
4191,135,135,8 species,no LA,HO,7,12.85,89.95
4192,135,135,8 species,no LA,HO,17,12.85,218.45
4193,135,135,8 species,no LA,HO,7,12.85,89.95
4194,135,135,8 species,no LA,HO,14,12.85,179.9
4195,135,135,8 species,no LA,HO,23,12.85,295.55
4196,135,135,8 species,no LA,FE,3,41.8,125.4
4197,135,135,8 species,no LA,FE,7,41.8,292.6
4198,135,135,8 species,no LA,FE,1,41.8,41.8
4199,135,135,8 species,no LA,FE,5,41.8,209
4200,135,135,8 species,no LA,FE,4,41.8,167.2
4201,135,135,8 species,no LA,FE,4,41.8,167.2
4202,135,135,8 species,no LA,FE,4,41.8,167.2
4203,135,135,8 species,no LA,FE,5,41.8,209
4204,135,135,8 species,no LA,FE,5,41.8,209
4205,135,135,8 species,no LA,FE,3,41.8,125.4
4206,135,135,8 species,no LA,LA,NA,59.1,NA
4207,135,135,8 species,no LA,NAAT,,NA,NA
4208,135,135,8 species,no LA,PL,4,28.4,113.6
4209,135,135,8 species,no LA,PL,12,28.4,340.8
4210,135,135,8 species,no LA,SA,8,180.65,1445.2
4211,135,135,8 species,no LA,UR,4,94.55,378.2
4212,136,136,mono,UR,AC,NA,5.2,NA
4213,136,136,mono,UR,BR,NA,64.95,NA
4214,136,136,mono,UR,HO,NA,12.85,NA
4215,136,136,mono,UR,FE,3,41.8,125.4
4216,136,136,mono,UR,FE,2,41.8,83.6
4217,136,136,mono,UR,LA,NA,59.1,NA
4218,136,136,mono,UR,NAAT,,NA,NA
4219,136,136,mono,UR,PL,8,28.4,227.2
4220,136,136,mono,UR,PL,4,28.4,113.6
4221,136,136,mono,UR,SA,NA,180.65,NA
4222,136,136,mono,UR,UR,8,94.55,756.4
4223,136,136,mono,UR,UR,4,94.55,378.2
4224,136,136,mono,UR,UR,5,94.55,472.75
4225,136,136,mono,UR,UR,5,94.55,472.75
4226,136,136,mono,UR,UR,2,94.55,189.1
4227,136,136,mono,UR,UR,4,94.55,378.2
4228,136,136,mono,UR,UR,13,94.55,1229.15
4229,136,136,mono,UR,UR,8,94.55,756.4
4230,136,136,mono,UR,UR,4,94.55,378.2
4231,136,136,mono,UR,UR,4,94.55,378.2
4232,136,136,mono,UR,UR,94,94.55,8887.7
4233,136,136,mono,UR,UR,55,94.55,5200.25
4234,136,136,mono,UR,UR,60,94.55,5673
4235,136,136,mono,UR,UR,48,94.55,4538.4
4236,137,137,mono,SA,AC,NA,5.2,NA
4237,137,137,mono,SA,BR,2,64.95,129.9
4238,137,137,mono,SA,HO,7,12.85,89.95
4239,137,137,mono,SA,FE,4,41.8,167.2
4240,137,137,mono,SA,LA,NA,59.1,NA
4241,137,137,mono,SA,NAAT,,NA,NA
4242,137,137,mono,SA,PL,10,28.4,284
4243,137,137,mono,SA,PL,5,28.4,142
4244,137,137,mono,SA,PL,16,28.4,454.4
4245,137,137,mono,SA,PL,11,28.4,312.4
4246,137,137,mono,SA,PL,6,28.4,170.4
4247,137,137,mono,SA,PL,5,28.4,142
4248,137,137,mono,SA,PL,13,28.4,369.2
4249,137,137,mono,SA,PL,6,28.4,170.4
4250,137,137,mono,SA,PL,7,28.4,198.8
4251,137,137,mono,SA,PL,12,28.4,340.8
4252,137,137,mono,SA,PL,15,28.4,426
4253,137,137,mono,SA,SA,10,180.65,1806.5
4254,137,137,mono,SA,UR,NA,94.55,NA
4255,138,138,bare,bare,AC,136,5.2,707.2
4256,138,138,bare,bare,BR,3,64.95,194.85
4257,138,138,bare,bare,HO,NA,12.85,NA
4258,138,138,bare,bare,FE,3,41.8,125.4
4259,138,138,bare,bare,FE,5,41.8,209
4260,138,138,bare,bare,LA,NA,59.1,NA
4261,138,138,bare,bare,NAAT,,NA,NA
4262,138,138,bare,bare,PL,8,28.4,227.2
4263,138,138,bare,bare,PL,14,28.4,397.6
4264,138,138,bare,bare,PL,10,28.4,284
4265,138,138,bare,bare,PL,16,28.4,454.4
4266,138,138,bare,bare,PL,7,28.4,198.8
4267,138,138,bare,bare,PL,11,28.4,312.4
4268,138,138,bare,bare,SA,4,180.65,722.6
4269,138,138,bare,bare,UR,NA,94.55,NA
4270,139,139,mono,FE,AC,66,5.2,343.2
4271,139,139,mono,FE,BR,NA,64.95,NA
4272,139,139,mono,FE,HO,25,12.85,321.25
4273,139,139,mono,FE,FE,10,41.8,418
4274,139,139,mono,FE,FE,6,41.8,250.8
4275,139,139,mono,FE,FE,4,41.8,167.2
4276,139,139,mono,FE,FE,5,41.8,209
4277,139,139,mono,FE,FE,4,41.8,167.2
4278,139,139,mono,FE,FE,7,41.8,292.6
4279,139,139,mono,FE,FE,4,41.8,167.2
4280,139,139,mono,FE,FE,3,41.8,125.4
4281,139,139,mono,FE,FE,11,41.8,459.8
4282,139,139,mono,FE,FE,6,41.8,250.8
4283,139,139,mono,FE,FE,8,41.8,334.4
4284,139,139,mono,FE,FE,3,41.8,125.4
4285,139,139,mono,FE,FE,4,41.8,167.2
4286,139,139,mono,FE,FE,5,41.8,209
4287,139,139,mono,FE,LA,2,59.1,118.2
4288,139,139,mono,FE,LA,3,59.1,177.3
4289,139,139,mono,FE,LA,1,59.1,59.1
4290,139,139,mono,FE,NAAT,,NA,NA
4291,139,139,mono,FE,PL,9,28.4,255.6
4292,139,139,mono,FE,PL,10,28.4,284
4293,139,139,mono,FE,SA,14,180.65,2529.1
4294,139,139,mono,FE,SA,3,180.65,541.95
4295,139,139,mono,FE,SA,5,180.65,903.25
4296,139,139,mono,FE,UR,NA,94.55,NA
4297,140,140,8 species,no HO,AC,29,5.2,150.8
4298,140,140,8 species,no HO,BR,3,64.95,194.85
4299,140,140,8 species,no HO,BR,4,64.95,259.8
4300,140,140,8 species,no HO,BR,3,64.95,194.85
4301,140,140,8 species,no HO,BR,4,64.95,259.8
4302,140,140,8 species,no HO,BR,4,64.95,259.8
4303,140,140,8 species,no HO,HO,NA,12.85,NA
4304,140,140,8 species,no HO,FE,4,41.8,167.2
4305,140,140,8 species,no HO,FE,7,41.8,292.6
4306,140,140,8 species,no HO,FE,2,41.8,83.6
4307,140,140,8 species,no HO,FE,7,41.8,292.6
4308,140,140,8 species,no HO,FE,5,41.8,209
4309,140,140,8 species,no HO,FE,3,41.8,125.4
4310,140,140,8 species,no HO,FE,2,41.8,83.6
4311,140,140,8 species,no HO,FE,7,41.8,292.6
4312,140,140,8 species,no HO,FE,1,41.8,41.8
4313,140,140,8 species,no HO,FE,3,41.8,125.4
4314,140,140,8 species,no HO,LA,NA,59.1,NA
4315,140,140,8 species,no HO,NAAT,,NA,NA
4316,140,140,8 species,no HO,PL,18,28.4,511.2
4317,140,140,8 species,no HO,PL,31,28.4,880.4
4318,140,140,8 species,no HO,PL,9,28.4,255.6
4319,140,140,8 species,no HO,SA,8,180.65,1445.2
4320,140,140,8 species,no HO,UR,35,94.55,3309.25
4321,140,140,8 species,no HO,UR,24,94.55,2269.2
4322,140,140,8 species,no HO,UR,59,94.55,5578.45
4323,141,141,8 species,no SA,AC,30,5.2,156
4324,141,141,8 species,no SA,AC,20,5.2,104
4325,141,141,8 species,no SA,AC,24,5.2,124.8
4326,141,141,8 species,no SA,BR,3,64.95,194.85
4327,141,141,8 species,no SA,BR,3,64.95,194.85
4328,141,141,8 species,no SA,BR,2,64.95,129.9
4329,141,141,8 species,no SA,BR,4,64.95,259.8
4330,141,141,8 species,no SA,BR,3,64.95,194.85
4331,141,141,8 species,no SA,BR,4,64.95,259.8
4332,141,141,8 species,no SA,BR,5,64.95,324.75
4333,141,141,8 species,no SA,BR,4,64.95,259.8
4334,141,141,8 species,no SA,BR,9,64.95,584.55
4335,141,141,8 species,no SA,HO,12,12.85,154.2
4336,141,141,8 species,no SA,HO,11,12.85,141.35
4337,141,141,8 species,no SA,HO,22,12.85,282.7
4338,141,141,8 species,no SA,FE,3,41.8,125.4
